"","condition","noiseSyn","noiseRot","MemManipType","MemDegradation","mean_speed","sd_speed","sinuosity","sinuosity_redisc","sinuosity_smooth_redisc","straightness_DL_ratio","straightness_r","Emax_a","Emax_b","Emax_b_100deg","Emax_a_unrediscretised","Emax_b_unrediscretised","ESqDiffusionDistance","EDiffusionDistance","TrajExpDrift","TrajExpDriftDist","TrajNestNearest","min_deltaS","min_C","filename"
"2268","FVIce","0.1","7","Subtract","0.95",0.0791111839657362,0.0830531302216382,16.9155869219449,7.30583147191493,7.34688441728169,0.156779910831186,0.580119439588188,1.37353020983532,0.0274706041967064,-0.00140023483613949,1.15773871992245,0.00366360323424162,0.00367968471858698,0.0537588841016987,0.578686634846168,0.0462949307876934,10.9679959154562,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1068_platformReleases.csv"
"2269","FVIce","0.1","7","Subtract","0.95",0.07985795725793,0.0855204893709533,19.2416183963097,7.96403372003347,8.00998149778332,0.72042558877681,0.588942814007511,1.07664464339102,0.0215328928678203,-0.00135292347198905,0.617675873892356,0.00197305334146201,0.00338584678998914,0.051567798580147,0.518453962172811,0.0414763169738249,10.9823210196483,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1069_platformReleases.csv"
"2270","FVIce","0.1","7","Subtract","0.95",0.0950544255787757,0.0910394331748128,18.5540027526225,7.33695371148442,7.59679494225049,0.690154451678577,0.609185252442588,1.35766946148477,0.0271533892296955,0.00494353563470663,0.569343563310386,0.00216474501469768,0.00366537988705354,0.053654288099329,0.57585233369811,0.0460681866958488,10.9326424923328,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1070_platformReleases.csv"
"2271","FVIce","0.1","7","Subtract","0.95",0.0875240889254578,0.0922607710025594,15.5451520695121,6.56211873206984,6.95471351383531,0.656645973881079,0.669374381106026,1.8222652948144,0.0364453058962879,0.0380665095134779,1.30844410548589,0.00458081512970151,0.00403199584974229,0.0562736362359296,0.645674699030814,0.0516539759224651,10.7973176418947,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1071_platformReleases.csv"
"2272","FVIce","0.1","7","Subtract","0.95",0.0693896748965844,0.0763471929654162,18.0624142399272,7.00984819291436,6.66423035035163,0.233684980916805,0.606098555030135,1.53508603561311,0.0307017207122622,0.00563013595956833,1.10333888401183,0.00306241305849365,0.00381759229377288,0.0547570084658527,0.60553607019568,0.0484428856156544,10.806264503945,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1072_platformReleases.csv"
"2273","FVIce","0.1","7","Subtract","0.95",0.0771333158197192,0.0792938079969839,16.0228539804453,6.17845719634006,6.20463205814884,0.207117528968954,0.681741174387885,2.11962975942825,0.0423925951885651,-0.00166621014614574,1.49652154755286,0.00461726676633638,0.00422025452698049,0.057572390557977,0.679449140726471,0.0543559312581177,10.8753592255311,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1073_platformReleases.csv"
"2274","FVIce","0.1","7","Subtract","0.95",0.0686896854325235,0.0828332237051376,18.4298940436419,6.45400767819774,6.54007267628203,0.271559927213786,0.655964137808604,1.90071742404355,0.038014348480871,-0.00231692882552853,0.915949214470485,0.00251665053656578,0.00408467326641448,0.0566400466235736,0.655257698764046,0.0524206159011237,10.9740425636235,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1074_platformReleases.csv"
"2275","FVIce","0.1","7","Subtract","0.95",0.0734920044840504,0.0792498417536785,18.6296455732804,7.60882774905584,7.60890723991445,0.15108795653367,0.556746157505851,1.22728696234512,0.0245457392469024,-0.00153690896287006,0.878876286438634,0.00258361519935494,0.00354210279316896,0.0527442985385138,0.551023277688881,0.0440818622151105,10.8663700778127,5,-0.120160676948716,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1075_platformReleases.csv"
"2276","FVIce","0.1","7","Subtract","0.95",0.0726801421429545,0.0817520220101131,17.5807478127622,7.15742539914077,6.87954238884187,0.0660441952862967,0.619707131461736,1.45202933415974,0.0290405866831948,-0.00123644074704718,1.09315706717253,0.00317803244106699,0.00374841857640827,0.0542586496842294,0.592174536385521,0.0473739629108417,10.9505949783241,6,-0.264864894103957,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1076_platformReleases.csv"
"2277","FVIce","0.1","7","Subtract","0.95",0.132047504311053,0.131095655729917,9.83391190471917,5.24871967363164,5.46563106119315,0.825957612594297,0.760889830505273,3.1298881518609,0.0625977630372179,-0.00768923670366823,2.92268196409759,0.0154373143701605,0.0046860661383639,0.0606665289812263,0.757862691862634,0.0606290153490107,10.9970132620267,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1077_platformReleases.csv"
"2278","FVIce","0.1","7","Subtract","0.95",0.0774298055593543,0.0794801029706981,16.7519819257866,9.08499781200988,8.73751814197111,0.19582040226105,0.417408729249711,0.711575118585687,0.0142315023717137,0.000373339855636538,1.27423793952618,0.00394655983575457,0.00293181652921484,0.0479858658092528,0.415742850464944,0.0332594280371955,10.8762954275914,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1078_platformReleases.csv"
"2279","FVIce","0.1","7","Subtract","0.95",0.0661225986118989,0.0804821151143293,19.3494910285318,8.02322004658094,8.86664998460568,0.327825544891653,0.540737217071002,1.05346900706163,0.0210693801412325,0.00563489928370326,0.778927359499791,0.00206018804560124,0.00336036463829732,0.0513733804150014,0.513019190179582,0.0410415352143666,10.8587695055254,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1079_platformReleases.csv"
"2280","FVIce","0.1","7","Subtract","0.95",0.0649531935476724,0.0766374127900927,19.3382438673732,7.34401302663822,6.91961497997115,0.231877582814331,0.576034957360689,1.35409986775402,0.0270819973550805,-0.00138501854935135,0.862360434361385,0.0022405225680372,0.00366214056613023,0.0536305740668695,0.575209185600919,0.0460167348480735,10.9813565937251,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1080_platformReleases.csv"
"2281","FVIce","0.1","7","Subtract","0.95",0.05907973668705,0.0675952609711067,21.3823689108246,7.35305389898001,7.36012959005553,0.578202508163269,0.625357711848072,1.3495432916015,0.02699086583203,0.0271415034633752,0.696533369429439,0.0016460403223854,0.00365799488273224,0.053600209538911,0.574385369456897,0.0459508295565517,10.7994219122634,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1081_platformReleases.csv"
"2282","FVIce","0.1","7","Subtract","0.95",0.0708109701718234,0.0756357125428099,18.3885539294722,8.53183684040333,8.32785076008665,0.360222592996256,0.473615660084199,0.873772811179525,0.0174754562235905,0.00436980288116969,1.0177538932206,0.00288272562300403,0.00314820599035513,0.0497251968605632,0.466317371010145,0.0373053896808116,10.8910697997807,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1082_platformReleases.csv"
"2283","FVIce","0.1","7","Subtract","0.95",0.0614973958170864,0.0707443700348546,18.5487674999955,6.71847466292933,6.91943151794698,0.312557004229406,0.63191829643021,1.71543306224136,0.0343086612448272,0.000618672687678915,1.2014374988418,0.00295541109663057,0.0039563993567191,0.055743598631897,0.631734615776319,0.0505387692621055,10.9179597293561,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1083_platformReleases.csv"
"2284","FVIce","0.1","7","Subtract","0.95",0.0625759410745828,0.0718612207118831,17.7867080636428,9.82185305442312,9.80326164727719,0.41861225755304,0.365672153987543,0.536604608657525,0.0107320921731505,-0.00502582465861785,1.36624696808527,0.00341976759072924,0.00266730560451564,0.0457700439480486,0.349214499054729,0.0279371599243783,10.9863365566899,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1084_platformReleases.csv"
"2285","FVIce","0.1","7","Subtract","0.95",0.0789574225845255,0.0884692709667529,14.6675673568806,6.59584783799741,6.44249830904579,0.486482532755009,0.649915490667381,1.79857534266622,0.0359715068533245,0.00220478431818292,1.81575408777618,0.00573469051272493,0.00401562750613995,0.0561592954746638,0.642675333854942,0.0514140267083953,10.9461503956834,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1085_platformReleases.csv"
"2286","FVIce","0.1","7","Subtract","0.95",0.0642773149559215,0.0721244117469132,20.9756022639417,8.54400005588401,8.87013917608638,0.557177109050167,0.477218880545764,0.869864196755646,0.0173972839351129,0.000655384202851501,0.638470737028813,0.00164156738616561,0.00314328514682532,0.0496863198612162,0.465201803566765,0.0372161442853412,10.9397813553222,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1086_platformReleases.csv"
"2287","FVIce","0.1","7","Subtract","0.95",0.0812502598691628,0.0893293598131513,17.639003612114,7.28337331497674,7.29521724643008,0.141186288708812,0.583173935005135,1.38510201977175,0.027702040395435,0.00325955190457397,0.873488892412366,0.00283884798005328,0.00369003111024523,0.0538344095989364,0.580730722748833,0.0464584578199066,10.7984973401309,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1087_platformReleases.csv"
"2288","FVIce","0.1","7","Subtract","0.95",0.0788069371233888,0.0855670850846632,15.8341667478108,7.06220092080167,6.17582421294128,0.182290298068445,0.600847134813495,1.50502532144929,0.0301005064289858,-0.002332194837532,1.44109086307402,0.00454271828141457,0.00379296179869995,0.0545800808952829,0.60080243842747,0.0480641950741976,10.9683730215286,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1088_platformReleases.csv"
"2289","FVIce","0.1","7","Subtract","0.95",0.067657740684044,0.0747408390250075,18.5523634119042,7.66676241682334,7.78186484496539,0.50499177747457,0.546073173468784,1.20128075604833,0.0240256151209667,-0.00639771517494825,1.03693852638403,0.00280627671693542,0.00351623653705598,0.0525513626681057,0.545719010511332,0.0436575208409066,10.9575491159174,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1089_platformReleases.csv"
"2290","FVIce","0.1","7","Subtract","0.95",0.0903045619669459,0.0892589154123624,17.0901144833796,4.36731431408839,4.29602177768269,0.452572394377504,0.827379581496252,4.74289429646191,0.0948578859292382,0.00412842691832594,0.9072153902075,0.00327702753689441,0.00512403300037039,0.0634382070023958,0.825871773294507,0.0660697418635606,10.8912344656218,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1090_platformReleases.csv"
"2291","FVIce","0.1","7","Subtract","0.95",0.067853623233863,0.0786885437219373,17.7755130100301,9.22362316575927,8.87321581872849,0.250570641893156,0.416671598941334,0.675430342008269,0.0135086068401654,0.00665824295780713,1.15969979013848,0.00314759330497785,0.00287997978149655,0.0475597606281736,0.403138420663111,0.0322510736530489,10.7959107459202,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1091_platformReleases.csv"
"2292","FVIce","0.1","7","Subtract","0.95",0.0770938824882677,0.0812826889585029,14.5761857941042,5.55950117712761,5.30248666578284,0.697010232683372,0.732329541072569,2.73540272513673,0.0547080545027346,-0.00813860048460637,1.99673663412496,0.00615744717724996,0.00452965297492826,0.0596454619173701,0.732291248472172,0.0585832998777738,11,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1092_platformReleases.csv"
"2293","FVIce","0.1","7","Subtract","0.95",0.0669588828853378,0.0756780606900213,19.342799462019,7.78097845381808,7.72725363534376,0.237380071466712,0.575172200035836,1.15170154323964,0.0230340308647928,0.00574452498125105,0.857133047199415,0.00229570685298314,0.00346567156011555,0.0521721389081713,0.535251530054497,0.0428201224043598,10.8080242250133,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1093_platformReleases.csv"
"2294","FVIce","0.1","7","Subtract","0.95",0.0801821207314176,0.0869866189561916,17.6980279324045,9.3406946621244,9.60217806060346,0.246709031306485,0.405810294943028,0.646150501256008,0.0129230100251202,0.000899091674953891,0.902405229252928,0.00289427060162484,0.00283695275375554,0.0472031511918954,0.392522130122973,0.0314017704098378,10.9480377266595,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1094_platformReleases.csv"
"2295","FVIce","0.1","7","Subtract","0.95",0.0713368265009897,0.0804563075003599,19.1297518835035,6.68821973799028,6.69067908193191,0.237427482150975,0.660864411399034,1.73552192519709,0.0347104385039417,0.00214537774393703,0.779295173686393,0.002223697783933,0.00397097028633241,0.0558461526856713,0.634439047704597,0.0507551238163678,10.8799202235462,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1095_platformReleases.csv"
"2296","FVIce","0.1","7","Subtract","0.95",0.0747490855370409,0.079410751812866,18.1453793080836,8.90282250638619,8.97552515646423,0.152438233654106,0.434931261738527,0.7616664947599,0.015233329895198,0.00130222632844179,0.96726222543358,0.00289207867302733,0.00300140057097818,0.0485519772621705,0.432355668354644,0.0345884534683716,10.8545890855921,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1096_platformReleases.csv"
"2297","FVIce","0.1","7","Subtract","0.95",0.0804639637232922,0.0873817884521334,17.3938606719725,7.1436850502056,7.14886378238537,0.209357373539079,0.625613260615196,1.45954572342946,0.0291909144685892,0.00359542463916129,0.964217313398045,0.00310338987706522,0.0037548250657449,0.0543049971044539,0.593420853910513,0.047473668312841,10.8086560904091,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1097_platformReleases.csv"
"2298","FVIce","0.1","7","Subtract","0.95",0.0625388789883599,0.072628123942731,19.1382182215435,7.75543663850342,7.70950556275816,0.339487057733215,0.550230470765713,1.16259891188294,0.0232519782376588,-0.00410432210055837,1.00847403500184,0.00252275342551531,0.00347692930421327,0.0522568071144025,0.537593404627529,0.0430074723702024,10.9292729226309,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1098_platformReleases.csv"
"2299","FVIce","0.1","7","Subtract","0.95",0.083028602151507,0.0846704506222142,11.9915796028939,5.13517480702325,5.08477188535816,0.773109896741717,0.768092755102662,3.29218517344038,0.0658437034688075,-0.00604370021686005,3.16786428173143,0.0105209337247139,0.00474315207839891,0.0610349320560717,0.767018439421509,0.0613614751537207,10.9866190892002,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1099_platformReleases.csv"
"2300","FVIce","0.1","7","Subtract","0.95",0.0816951087801286,0.090737834716695,14.0796703371308,5.31868949323521,5.08351007352362,0.836192355405859,0.753836921225643,3.03501064863743,0.0607002129727486,-0.00905786075240374,1.97055740638765,0.00643939606689307,0.00465085645990628,0.0604381843029351,0.752169179444994,0.0601735343555995,11,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-0.95_1100_platformReleases.csv"
"2301","FVIce","0.1","7","Subtract","1.0",0.0661145157359007,0.0719476778957451,17.4339896862354,6.71267702258646,6.66795776059282,0.730463614204671,0.638510173760639,1.71926158870402,0.0343852317740805,0.000861173498020757,1.39604723753823,0.00369195948217128,0.00395918934829671,0.055763249929456,0.632253107183928,0.0505802485747143,10.9554864151785,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1001_platformReleases.csv"
"2302","FVIce","0.1","7","Subtract","1.0",0.065791511486919,0.0755087965627675,16.9172953925083,6.43528964623153,6.48876301881758,0.292241360109576,0.660367784178118,1.91470344817814,0.0382940689635628,0.00795702219474143,1.49684536645309,0.00393918876484561,0.00409382533913662,0.0567034646439513,0.656911923363916,0.0525529538691133,10.8037297157557,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1002_platformReleases.csv"
"2303","FVIce","0.1","7","Subtract","1.0",0.073575776465854,0.085248769789564,19.0609611113599,7.42216568502488,7.45841282809342,0.210708309898692,0.636403978529167,1.31525946642504,0.0263051893285008,0.00187375820349558,0.699209654810286,0.00205779573060354,0.00362641292739333,0.0533683244340263,0.56808296672507,0.0454466373380056,10.9204860459367,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1003_platformReleases.csv"
"2304","FVIce","0.1","7","Subtract","1.0",0.147012361556804,0.116439161748672,9.06720251597064,0.986338329267536,0.832309292095813,0.983656590387901,0.990327347452138,102.289364160802,2.04578728321605,-0.00988057789695838,3.32318663140775,0.0195419805830902,0.00632292189138002,0.0704699314658059,0.990318461071721,0.0792254768857377,11,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1004_platformReleases.csv"
"2305","FVIce","0.1","7","Subtract","1.0",0.114988667650389,0.105921053494383,15.5029574652062,5.13320776390138,5.02463747420852,0.721327058000206,0.767178640588054,3.29509205791627,0.0659018411583255,0.00955558155707177,0.884944377446917,0.00407034299629294,0.00474414025366908,0.0610412896499705,0.767176119506705,0.0613740895605364,10.8761338973875,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1005_platformReleases.csv"
"2306","FVIce","0.1","7","Subtract","1.0",0.101706829039304,0.0985096746565371,15.6601292740118,5.99250241252184,6.03287030520469,0.624592968204862,0.700755163918953,2.28473302257794,0.0456946604515589,-0.00409835526818022,1.0355477460577,0.0042128911028131,0.004312648811509,0.0581991963513016,0.695561254711905,0.0556449003769524,10.9473164901572,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1006_platformReleases.csv"
"2307","FVIce","0.1","7","Subtract","1.0",0.0691171741438725,0.0782888323205536,19.1531543189172,6.60944229525843,6.55071904619122,0.462535797559562,0.663417980732957,1.78912953856691,0.0357825907713383,-0.00632204538424659,0.830482609802022,0.00229602444660576,0.00400903949722864,0.0561132093014756,0.641465200460423,0.0513172160368339,10.9735880343351,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1007_platformReleases.csv"
"2308","FVIce","0.1","7","Subtract","1.0",0.0668770724003297,0.0758669844546129,15.6593197818518,5.09101889344754,5.14082570218857,0.761110415064257,0.771985978316392,3.35825193325144,0.0671650386650288,0.00299347741809123,1.90546718168833,0.0050972826666489,0.00476532657900663,0.0611774365525465,0.77055020790091,0.0616440166320728,10.9648889720247,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1008_platformReleases.csv"
"2309","FVIce","0.1","7","Subtract","1.0",0.0746546730402231,0.0761281001400492,14.5056327190623,6.5687823104006,6.71850996350662,0.427675652298507,0.645412628430816,1.81755612741978,0.0363511225483956,-1.6374555833288e-05,2.16309075508415,0.00645939332308547,0.00402875952949763,0.0562510474145807,0.645082491784905,0.0516065993427924,10.9103280242875,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1009_platformReleases.csv"
"2310","FVIce","0.1","7","Subtract","1.0",0.0743161965530231,0.0815971246876077,16.6947926319387,7.26099734249962,7.40111835259601,0.0436225221146927,0.583322715138404,1.39673843355684,0.0279347686711369,-0.000815993656275968,1.31115730835447,0.00389760896958413,0.00370035938018747,0.0539096972826759,0.582766318594072,0.0466213054875257,10.9236922498445,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1010_platformReleases.csv"
"2311","FVIce","0.1","7","Subtract","1.0",0.0648482628029791,0.0758594030021369,20.117608287046,7.93011219954648,7.87202654690512,0.417610125714329,0.548264461875588,1.09016187210427,0.0218032374420853,0.00339773988300444,0.720890891074267,0.00186994087826632,0.00340052406027072,0.051679448057477,0.521568155392074,0.0417254524313659,10.8875663259122,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1011_platformReleases.csv"
"2312","FVIce","0.1","7","Subtract","1.0",0.0707282030831262,0.0812763162881628,19.1020385927988,7.97961701149254,8.00936541637503,0.0855783374875931,0.517322575926556,1.07049263824534,0.0214098527649068,0.00145054586171278,0.777137327164416,0.00219862106796651,0.00337912186991063,0.0515165615168944,0.517023155973421,0.0413618524778737,10.8339860493452,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1012_platformReleases.csv"
"2313","FVIce","0.1","7","Subtract","1.0",0.0755846304231903,0.0830452407494617,16.6260932445869,8.64031425622267,8.47880314829646,0.128760411824883,0.456495243401296,0.839494464099794,0.0167898892819959,0.000629258488190306,1.28949700537863,0.00389864618333417,0.0031045759443854,0.0493794313945411,0.456372378652753,0.0365097902922202,10.9267286790536,5,-0.16612848267525,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1013_platformReleases.csv"
"2314","FVIce","0.1","7","Subtract","1.0",0.0846683954459914,0.091379468861094,13.2634754214262,7.38692149607531,7.37816935147011,0.364057896881832,0.571416462444816,1.33262257790851,0.0266524515581701,-0.00239524108922358,2.27446162401981,0.00770300064836964,0.00364249420623203,0.0534865240949576,0.571297984735864,0.0457038387788691,11,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1014_platformReleases.csv"
"2315","FVIce","0.1","7","Subtract","1.0",0.0667158180255927,0.0715876230606487,17.8848642927316,8.24374470976979,7.95973356720257,0.275001121792363,0.602118619619574,0.971468371598867,0.0194293674319773,-0.00427339569995724,1.26729762876267,0.00338195191939183,0.00326686008175966,0.0506535873190683,0.49276386352118,0.0394211090816944,10.9764741443668,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1015_platformReleases.csv"
"2316","FVIce","0.1","7","Subtract","1.0",0.0678463196978671,0.0779008725139513,16.3152221843003,6.67172261047224,6.66504625040526,0.401221645971912,0.657077161341458,1.74659111632418,0.0349318223264836,0.00403862912133042,1.60940710782361,0.00436769396645682,0.00397892716689931,0.0559020758932522,0.635912315431093,0.0508729852344875,10.8495677101774,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1016_platformReleases.csv"
"2317","FVIce","0.1","7","Subtract","1.0",0.0706132216944109,0.0797161122914957,17.7210556663909,7.64936666151867,7.7855812390294,0.162955597002889,0.552368940857173,1.20902746679043,0.0241805493358085,0.00299330895224121,1.11756210617462,0.00315658643042326,0.00352398801248676,0.0526092550112784,0.54731210225605,0.043784968180484,10.8396271667528,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1017_platformReleases.csv"
"2318","FVIce","0.1","7","Subtract","1.0",0.0776854167412481,0.0876087708671616,15.6360065521783,8.43519075971692,8.14419845605151,0.195836905926345,0.476531080825974,0.905433117528103,0.0181086623505621,0.00392669074709014,1.49666713991789,0.00465076841949811,0.00318756269393207,0.0500350465726622,0.475184937849045,0.0380147950279236,10.8279321118456,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1018_platformReleases.csv"
"2319","FVIce","0.1","7","Subtract","1.0",0.0720792082949216,0.0778566597002032,17.8117314085115,9.42929443296578,9.37032815739322,0.368431722433571,0.411522957716132,0.624712718100105,0.0124942543620021,-0.00538423654519153,1.10312458788232,0.00318049387780877,0.0028048462527812,0.046935286251887,0.384506572233045,0.0307605257786436,10.9802382781418,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1019_platformReleases.csv"
"2320","FVIce","0.1","7","Subtract","1.0",0.0799237200264357,0.0847413129284136,18.0317599468892,6.0398624496809,5.75352117399367,0.533207003874396,0.708816032637072,2.24123269817987,0.0448246539635973,0.00673503536848698,0.861963582026934,0.00275565344011617,0.00428905882309059,0.0580398046374983,0.691475406698953,0.0553180325359162,10.8670194739657,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1020_platformReleases.csv"
"2321","FVIce","0.1","7","Subtract","1.0",0.0596506062284581,0.0739701694598627,20.0228032185915,8.94078332188708,9.10237538447542,0.417167868119449,0.437382706307414,0.750975660797663,0.0150195132159533,0.0100096541886324,0.821894735712831,0.00196106076964995,0.00298676420940472,0.0484334504714221,0.428889834171397,0.0343111867337118,10.8356855210429,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1021_platformReleases.csv"
"2322","FVIce","0.1","7","Subtract","1.0",0.063837985815203,0.0731010970537979,19.4804145812053,10.3675028818151,10.3502764548987,0.552313049508173,0.313781890321486,0.43036137204211,0.0086072274408422,-0.00708699985487012,0.908296558709743,0.00231935291323641,0.00248873426641386,0.0442113935770604,0.300875974738949,0.0240700779791159,10.992064616849,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1022_platformReleases.csv"
"2323","FVIce","0.1","7","Subtract","1.0",0.0815537180734339,0.0790398146453872,15.8990187215369,10.3692959248295,10.0143705418707,0.43302910476098,0.419732736682517,0.430039646489732,0.00860079292979463,-0.00499341017505499,1.45576245030516,0.00474891361816312,0.00248817122741784,0.0442063922100905,0.300718688146399,0.0240574950517119,11,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1023_platformReleases.csv"
"2324","FVIce","0.1","7","Subtract","1.0",0.07426160003352,0.0848037974736637,16.7058272913308,5.90300385731271,5.9154453551328,0.279696501182135,0.707843144736444,2.36981476699606,0.0473962953399212,-0.00356988943739008,1.2604767237091,0.00374420073230586,0.00435732373625549,0.0584998637586718,0.70324778388593,0.0562598227108744,10.9899151231585,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot7.0_noiseSlope9.0_route_FVIce-1.0_1024_platformReleases.csv"
